0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.168404336893073199e-19,-9.414916182473655844e-17,1.292469707114105742e-26
1.000000346241482069e-01,1.033294877644291565e-01,-4.547383443548445869e-02,-2.751994977758229557e-02
1.499999347312511999e-01,2.207283909881918305e-01,-1.547284811188896075e-02,4.495977492354048116e-02
1.999998694624844364e-01,3.407637594013838145e-01,9.000296194171254760e-02,1.537405338697920010e-01
2.499998694624844253e-01,4.507590753132554307e-01,2.709539096834246985e-01,2.663092664473775684e-01
2.999998041937675941e-01,5.371234338715559220e-01,4.900393669131643537e-01,3.314165058126532504e-01
3.499998041937675830e-01,5.868257038436749395e-01,5.777601575624925490e-01,3.048632864017932209e-01
3.999998041937675719e-01,6.311220932683628826e-01,6.397950373755916242e-01,2.885035924125770590e-01
4.499997389249946744e-01,6.744217089785894403e-01,6.794549711161004257e-01,2.878133455423915188e-01
4.999997389249946633e-01,7.166464907578269372e-01,7.002059017526662821e-01,2.966879354024865578e-01
5.499996736562218214e-01,7.563881933178522310e-01,6.947355140527424755e-01,3.080863716945052011e-01
5.999996083873092578e-01,7.958057904994131349e-01,6.626034780816743019e-01,3.208617119957052899e-01
6.499996083873093022e-01,7.862562732538712629e-01,6.032011630247441358e-01,3.353123998305999609e-01
6.999995431185567218e-01,7.779455726820515560e-01,5.418238625723844626e-01,3.504878696219606016e-01
7.499995431185567663e-01,7.716218269832271215e-01,4.561095537291178226e-01,3.650749152854645407e-01
7.999995431185568107e-01,7.578954303245064583e-01,4.092813579443288496e-01,3.541796328450468323e-01
8.499994778497929060e-01,7.469705192079113543e-01,3.406250270965675564e-01,3.443041368766814880e-01
8.999994125810261147e-01,7.390148114316050787e-01,2.759677136126872932e-01,3.376931546924227256e-01
9.499994125810261592e-01,7.200648910913817202e-01,2.413516402472703493e-01,3.170164852896697472e-01
9.999994125810262036e-01,7.020907456508674871e-01,1.925037873527861709e-01,2.836765697880484494e-01
1.049999347312259523e+00,6.867196215528678094e-01,1.208618326625869321e-01,2.527383481221696648e-01
1.099999282043492732e+00,6.735003104574875943e-01,2.609478409000518060e-03,2.236006540658540542e-01
1.149999282043492776e+00,6.622021332334055987e-01,-1.273406378175713227e-01,1.956081493946286443e-01
1.199999282043492821e+00,6.527855655234513499e-01,-2.558888408830992112e-01,1.682366173583432767e-01
1.249999216774726030e+00,6.450525491554817137e-01,-4.333129893678697719e-01,1.408775979781420329e-01
1.299999151505959238e+00,6.389048276820045169e-01,-5.959623882151727781e-01,1.129827905246035269e-01
1.349999151505959283e+00,6.339714546239900717e-01,-7.277877033563948661e-01,8.405068145112544464e-02
1.399999086237206702e+00,6.287656011915834231e-01,-8.484114064520632548e-01,2.626954591428375813e-02
1.449999086237206747e+00,6.250781546080071971e-01,-9.297899488513315935e-01,-3.384591473845381671e-02
1.499999086237206791e+00,6.246394481544312871e-01,-9.712152746768499822e-01,-9.120395905184627838e-02
1.549999020968454211e+00,5.722331918231366998e-01,-9.807641783678591185e-01,-1.372213372605401993e-01
1.599998955699672543e+00,5.195522171244453258e-01,-9.847035813778526325e-01,-1.851862172549256225e-01
1.649998955699672587e+00,4.770135547508353446e-01,-9.555841685338920533e-01,-2.485308682619467857e-01
1.699998955699672631e+00,4.407042439340916329e-01,-8.971669830735182760e-01,-2.596772114278305676e-01
1.749998890430890963e+00,4.104000476454795487e-01,-7.982312452857159846e-01,-2.544936721724264106e-01
1.799998890430891008e+00,3.858673520390010214e-01,-6.563055274692508601e-01,-2.302419870197320584e-01
1.849998825162038063e+00,3.600316648697840516e-01,-5.346667133319095155e-01,-2.010475053350372632e-01
1.899998825162038107e+00,3.340906085851899632e-01,-4.345831139097150464e-01,-1.643057074824042230e-01
1.949998759893101674e+00,3.122259780172909616e-01,-3.044912012001501633e-01,-1.102061786229181356e-01
1.999998694624251616e+00,2.986240844743470735e-01,-1.864092696502140933e-01,-3.093117409912515478e-02
2.049998694624251439e+00,2.805764201201114694e-01,3.884741352850904893e-03,1.012728169432368375e-02
2.099998743138479451e+00,2.552447350213600252e-01,1.380635749981194982e-01,6.335682176764499685e-02
2.149998629355410529e+00,2.330874900000327321e-01,2.538208188438251245e-01,1.209824132384799689e-01
2.199998485057655273e+00,2.087070788167124102e-01,2.987931702036775161e-01,1.368902640760749356e-01
2.249998564086543862e+00,1.800007631177898415e-01,3.826829443601215130e-01,1.517023961118624809e-01
2.299998404125162654e+00,1.469241529809285629e-01,5.010616217375571946e-01,1.665144573560337904e-01
2.349998498817693626e+00,1.097521093734199205e-01,5.905501907720054344e-01,1.801806313791962100e-01
2.399998498817693449e+00,7.064179994254912720e-02,6.467545729719055281e-01,1.946585353046297873e-01
2.449998433548950860e+00,2.974188227105822868e-02,6.779820046198438144e-01,2.111060042861367669e-01
2.499998368280051952e+00,-1.285469920292267414e-02,6.530006423045300323e-01,2.295388873032462307e-01
2.549998368280051775e+00,-5.508631169939817718e-02,5.721672691629123841e-01,2.510594770630791284e-01
2.599998368280051597e+00,-9.288883366883964043e-02,4.280644349582943264e-01,2.750152922689889090e-01
2.649998303011195322e+00,-1.039282769681601076e-01,3.542997301402127652e-01,3.022894044523695145e-01
2.699998403579444428e+00,-8.782828321681054873e-02,2.400535210630366512e-01,3.195541818110704813e-01
2.749998237742356633e+00,-4.210804543927101906e-02,1.307541332671112999e-01,2.496555385182642195e-01
2.799997946422028150e+00,4.166769167326047837e-03,9.563302354510901104e-02,1.745491391347053500e-01
2.849998172473507729e+00,2.094706495736457091e-02,2.346846204126669388e-02,8.661050225873781483e-02
2.899294406693909032e+00,9.353732744002982505e-15,4.143549025553602456e-14,0.000000000000000000e+00
2.949285794811412398e+00,0.000000000000000000e+00,-4.306326665609253561e-17,-1.884749192247604900e-13
2.999285729542660039e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
